Feature_name_A	Position
ARS1104	8089
YKL187C	8090
intergenic*YKL187C_YKL186C	8091
YKL186C	8092
intergenic*YKL186C_YKL185W	8093
YKL185W	8094
intergenic*YKL185W_YKL184W	8095
YKL184W	8096
intergenic*YKL184W_ARS1125	8097
ARS1125	8098
YKL183C-A	8099
intergenic*YKL183C-A_YKL183W	8100
YKL183W	8101
intergenic*YKL183W_YKL182W	8102
YKL182W	8103
intergenic*YKL182W_YKL181W	8104
YKL181W	8105
intergenic*YKL181W_YKL180W	8106
YKL180W	8107
intergenic*YKL180W_YKL179C	8108
YKL179C	8109
intergenic*YKL179C_YKL178C	8110
YKL178C	8111
YKL177W	8112
intergenic*YKL177W_YKL176C	8113
YKL176C	8114
intergenic*YKL176C_YKL175W	8115
YKL175W	8116
intergenic*YKL175W_YKL174C	8117
YKL174C	8118
intergenic*YKL174C_YKL173W	8119
YKL173W	8120
intergenic*YKL173W_YKL172W	8121
YKL172W	8122
intergenic*YKL172W_YKL171W	8123
YKL171W	8124
intergenic*YKL171W_YKL170W	8125
YKL170W	8126
YKL169C	8127
intergenic*YKL169C_YKL168C	8128
YKL168C	8129
intergenic*YKL168C_YKL167C	8130
YKL167C	8131
intergenic*YKL167C_YKL166C	8132
YKL166C	8133
intergenic*YKL166C_YKL165C-A	8134
YKL165C-A	8135
intergenic*YKL165C-A_YKL165C	8136
YKL165C	8137
intergenic*YKL165C_tE(UUC)K	8138
tE(UUC)K	8139
intergenic*tE(UUC)K_YKL164C	8140
YKL164C	8141
intergenic*YKL164C_YKL163W	8142
YKL163W	8143
intergenic*YKL163W_YKL162C-A	8144
YKL162C-A	8145
intergenic*YKL162C-A_YKL162C	8146
YKL162C	8147
intergenic*YKL162C_YKL161C	8148
YKL161C	8149
intergenic*YKL161C_ARS1106	8150
ARS1106	8151
intergenic*ARS1106_YKL160W	8152
YKL160W	8153
intergenic*YKL160W_YKL159C	8154
YKL159C	8155
intergenic*YKL159C_YKL157W	8156
YKL157W	8157
intergenic*YKL157W_YKL156W	8158
YKL156W	8159
YKL156C-A	8160
intergenic*YKL156W_YKL155C	8161
YKL155C	8162
intergenic*YKL155C_YKL154W	8163
YKL154W	8164
intergenic*YKL154W_tR(UCU)K	8165
tR(UCU)K	8166
intergenic*tR(UCU)K_YKLWdelta3	8167
YKLWdelta3	8168
intergenic*YKLWdelta3_YKL153W	8169
YKL153W	8170
YKL152C	8171
intergenic*YKL152C_YKL151C	8172
YKL151C	8173
intergenic*YKL151C_YKL150W	8174
YKL150W	8175
intergenic*YKL150W_YKL149C	8176
YKL149C	8177
intergenic*YKL149C_YKL148C	8178
YKL148C	8179
intergenic*YKL148C_YKL147C	8180
YKL147C	8181
YKL146W	8182
intergenic*YKL146W_YKL145W	8183
YKL145W	8184
YKL145W-A	8185
intergenic*YKL145W-A_YKL144C	8186
YKL144C	8187
intergenic*YKL144C_YKL143W	8188
YKL143W	8189
intergenic*YKL143W_YKL142W	8190
YKL142W	8191
intergenic*YKL142W_YKL141W	8192
YKL141W	8193
intergenic*YKL141W_YKL140W	8194
YKL140W	8195
intergenic*YKL140W_YKL139W	8196
YKL139W	8197
intergenic*YKL139W_YKL138C-A	8198
YKL138C-A	8199
intergenic*YKL138C-A_YKL138C	8200
YKL138C	8201
intergenic*YKL138C_YKL137W	8202
YKL137W	8203
intergenic*YKL137W_YKL136W	8204
YKL136W	8205
YKL135C	8206
intergenic*YKL135C_YKL134C	8207
YKL134C	8208
intergenic*YKL134C_YKL133C	8209
YKL133C	8210
intergenic*YKL133C_YKL132C	8211
YKL132C	8212
YKL131W	8213
intergenic*YKL131W_YKL130C	8214
YKL130C	8215
intergenic*YKL130C_ARS1126	8216
ARS1126	8217
intergenic*ARS1126_YKL129C	8218
YKL129C	8219
intergenic*YKL129C_YKL128C	8220
YKL128C	8221
intergenic*YKL128C_YKLCsigma1	8222
YKLCsigma1	8223
intergenic*YKLCsigma1_tK(CUU)K	8224
tK(CUU)K	8225
intergenic*tK(CUU)K_YKL127W	8226
YKL127W	8227
intergenic*YKL127W_YKL126W	8228
YKL126W	8229
intergenic*YKL126W_YKL125W	8230
YKL125W	8231
intergenic*YKL125W_YKL124W	8232
YKL124W	8233
YKL123W	8234
intergenic*YKL123W_YKL122C	8235
YKL122C	8236
intergenic*YKL122C_ARS1127	8237
ARS1127	8238
intergenic*ARS1127_YKL121W	8239
YKL121W	8240
intergenic*YKL121W_YKL120W	8241
YKL120W	8242
intergenic*YKL120W_YKL119C	8243
YKL119C	8244
YKL118W	8245
YKLCdelta4	8246
intergenic*YKLCdelta4_tA(AGC)K1	8247
tA(AGC)K1	8248
intergenic*tA(AGC)K1_YKL117W	8249
YKL117W	8250
intergenic*YKL117W_YKL116C	8251
YKL116C	8252
YKL115C	8253
intergenic*YKL115C_YKL114C	8254
YKL114C	8255
intergenic*YKL114C_YKL113C	8256
YKL113C	8257
intergenic*YKL113C_YKL112W	8258
YKL112W	8259
YKL111C	8260
intergenic*YKL111C_YKL110C	8261
YKL110C	8262
intergenic*YKL110C_YKL109W	8263
YKL109W	8264
intergenic*YKL109W_YKL108W	8265
YKL108W	8266
intergenic*YKL108W_YKL107W	8267
YKL107W	8268
intergenic*YKL107W_YKL106C-A	8269
YKL106C-A	8270
intergenic*YKL106C-A_YKL106W	8271
YKL106W	8272
intergenic*YKL106W_YKL105C	8273
YKL105C	8274
intergenic*YKL105C_YKL104C	8275
YKL104C	8276
intergenic*YKL104C_YKL103C	8277
YKL103C	8278
intergenic*YKL103C_YKL102C	8279
YKL102C	8280
intergenic*YKL102C_YKL101W	8281
YKL101W	8282
intergenic*YKL101W_YKL100C	8283
YKL100C	8284
YKL100W-A	8285
intergenic*YKL100C_YKL099C	8286
YKL099C	8287
intergenic*YKL099C_YKL098W	8288
YKL098W	8289
intergenic*YKL098W_YKL097C	8290
YKL097C	8291
intergenic*YKL097C_YKL096C-B	8292
YKL096C-B	8293
intergenic*YKL096C-B_YKL096W-A	8294
YKL096W-A	8295
intergenic*YKL096W-A_YKL096W	8296
YKL096W	8297
intergenic*YKL096W_YKL095W	8298
YKL095W	8299
intergenic*YKL095W_YKL094W	8300
YKL094W	8301
intergenic*YKL094W_YKL093W	8302
YKL093W	8303
intergenic*YKL093W_YKL092C	8304
YKL092C	8305
intergenic*YKL092C_YKL091C	8306
YKL091C	8307
intergenic*YKL091C_YKL090W	8308
YKL090W	8309
intergenic*YKL090W_YKL089W	8310
YKL089W	8311
intergenic*YKL089W_YKL088W	8312
YKL088W	8313
intergenic*YKL088W_YKL087C	8314
YKL087C	8315
intergenic*YKL087C_YKL086W	8316
YKL086W	8317
intergenic*YKL086W_YKL085W	8318
YKL085W	8319
intergenic*YKL085W_YKL084W	8320
YKL084W	8321
intergenic*YKL084W_YKL083W	8322
YKL083W	8323
YKL082C	8324
intergenic*YKL082C_YKL081W	8325
YKL081W	8326
snR38	8327
intergenic*YKL081W_YKL080W	8328
YKL080W	8329
intergenic*YKL080W_YKL079W	8330
YKL079W	8331
intergenic*YKL079W_YKL078W	8332
YKL078W	8333
intergenic*YKL078W_YKL077W	8334
YKL077W	8335
intergenic*YKL077W_YKL076C	8336
YKL076C	8337
YKL075C	8338
intergenic*YKL075C_YKL074C	8339
YKL074C	8340
intergenic*YKL074C_YKL073W	8341
YKL073W	8342
intergenic*YKL073W_YKL072W	8343
YKL072W	8344
intergenic*YKL072W_YKLCdelta5	8345
YKLCdelta5	8346
intergenic*YKLCdelta5_tW(CCA)K	8347
tW(CCA)K	8348
intergenic*tW(CCA)K_YKL071W	8349
YKL071W	8350
intergenic*YKL071W_YKL070W	8351
YKL070W	8352
intergenic*YKL070W_YKL069W	8353
YKL069W	8354
intergenic*YKL069W_tV(AAC)K1	8355
tV(AAC)K1	8356
intergenic*tV(AAC)K1_YKL068W-A	8357
YKL068W-A	8358
intergenic*YKL068W-A_YKL068W	8359
YKL068W	8360
intergenic*YKL068W_tH(GUG)K	8361
tH(GUG)K	8362
intergenic*tH(GUG)K_YKLCdelta6	8363
YKLCdelta6	8364
intergenic*YKLCdelta6_YKLWdelta7	8365
YKLWdelta7	8366
intergenic*YKLWdelta7_YKL067W	8367
YKL067W	8368
intergenic*YKL067W_YKL066W	8369
YKL066W	8370
intergenic*YKL066W_YKL065W-A	8371
YKL065W-A	8372
intergenic*YKL065W-A_YKL065C	8373
YKL065C	8374
intergenic*YKL065C_YKL064W	8375
YKL064W	8376
intergenic*YKL064W_YKL063C	8377
YKL063C	8378
intergenic*YKL063C_YKL062W	8379
YKL062W	8380
intergenic*YKL062W_YKL061W	8381
YKL061W	8382
intergenic*YKL061W_YKL060C	8383
YKL060C	8384
intergenic*YKL060C_YKL059C	8385
YKL059C	8386
intergenic*YKL059C_ARS1109	8387
ARS1109	8388
intergenic*ARS1109_YKL058W	8389
YKL058W	8390
intergenic*YKL058W_YKL057C	8391
YKL057C	8392
intergenic*YKL057C_YKL056C	8393
YKL056C	8394
intergenic*YKL056C_YKL055C	8395
YKL055C	8396
intergenic*YKL055C_YKL054C	8397
YKL054C	8398
intergenic*YKL054C_YKL053C-A	8399
YKL053C-A	8400
intergenic*YKL053C-A_YKL053W	8401
YKL053W	8402
YKL052C	8403
intergenic*YKL052C_YKL051W	8404
YKL051W	8405
intergenic*YKL051W_YKL050C	8406
YKL050C	8407
intergenic*YKL050C_YKL049C	8408
YKL049C	8409
intergenic*YKL049C_YKL048C	8410
YKL048C	8411
intergenic*YKL048C_YKL047W	8412
YKL047W	8413
intergenic*YKL047W_YKL046C	8414
YKL046C	8415
intergenic*YKL046C_YKL045W	8416
YKL045W	8417
intergenic*YKL045W_YKL044W	8418
YKL044W	8419
intergenic*YKL044W_YKL043W	8420
YKL043W	8421
intergenic*YKL043W_YKL042W	8422
YKL042W	8423
intergenic*YKL042W_YKL041W	8424
YKL041W	8425
intergenic*YKL041W_YKL040C	8426
YKL040C	8427
intergenic*YKL040C_YKL039W	8428
YKL039W	8429
intergenic*YKL039W_snR69	8430
snR69	8431
intergenic*snR69_YKL038W	8432
YKL038W	8433
intergenic*YKL038W_YKL037W	8434
YKL037W	8435
YKL036C	8436
YKL035W	8437
intergenic*YKL035W_YKL034W	8438
YKL034W	8439
intergenic*YKL034W_YKL033W-A	8440
YKL033W-A	8441
intergenic*YKL033W-A_YKL033W	8442
YKL033W	8443
intergenic*YKL033W_tV(AAC)K2	8444
tV(AAC)K2	8445
intergenic*tV(AAC)K2_YKL032C	8446
YKL032C	8447
intergenic*YKL032C_YKL031W	8448
YKL031W	8449
intergenic*YKL031W_YKL030W	8450
YKL030W	8451
YKL029C	8452
intergenic*YKL029C_YKL028W	8453
YKL028W	8454
intergenic*YKL028W_YKL027W	8455
YKL027W	8456
intergenic*YKL027W_ARS1112	8457
ARS1112	8458
intergenic*ARS1112_YKL026C	8459
YKL026C	8460
intergenic*YKL026C_YKL025C	8461
YKL025C	8462
intergenic*YKL025C_YKL024C	8463
YKL024C	8464
intergenic*YKL024C_YKL023C-A	8465
YKL023C-A	8466
intergenic*YKL023C-A_YKL023W	8467
YKL023W	8468
intergenic*YKL023W_YKL022C	8469
YKL022C	8470
intergenic*YKL022C_YKL021C	8471
YKL021C	8472
intergenic*YKL021C_YKL020C	8473
YKL020C	8474
intergenic*YKL020C_YKL019W	8475
YKL019W	8476
intergenic*YKL019W_YKL018C-A	8477
YKL018C-A	8478
intergenic*YKL018C-A_YKL018W	8479
YKL018W	8480
intergenic*YKL018W_YKL017C	8481
YKL017C	8482
intergenic*YKL017C_YKL016C	8483
YKL016C	8484
intergenic*YKL016C_YKL015W	8485
YKL015W	8486
intergenic*YKL015W_YKL014C	8487
YKL014C	8488
intergenic*YKL014C_ARS1113	8489
ARS1113	8490
intergenic*ARS1113_YKL013C	8491
YKL013C	8492
intergenic*YKL013C_YKL012W	8493
YKL012W	8494
intergenic*YKL012W_YKL011C	8495
YKL011C	8496
intergenic*YKL011C_YKL010C	8497
YKL010C	8498
intergenic*YKL010C_YKL009W	8499
YKL009W	8500
intergenic*YKL009W_YKL008C	8501
YKL008C	8502
intergenic*YKL008C_YKL007W	8503
YKL007W	8504
intergenic*YKL007W_YKL006C-A	8505
YKL006C-A	8506
intergenic*YKL006C-A_snR87	8507
snR87	8508
intergenic*snR87_YKL006W	8509
YKL006W	8510
intergenic*YKL006W_YKL005C	8511
YKL005C	8512
intergenic*YKL005C_YKL004W	8513
YKL004W	8514
intergenic*YKL004W_YKL003C	8515
YKL003C	8516
intergenic*YKL003C_YKL002W	8517
YKL002W	8518
intergenic*YKL002W_YKL001C	8519
YKL001C	8520
intergenic*YKL001C_CEN11	8521
CEN11	8522
intergenic*CEN11_YKR001C	8523
YKR001C	8524
intergenic*YKR001C_YKR002W	8525
YKR002W	8526
intergenic*YKR002W_YKR003W	8527
YKR003W	8528
intergenic*YKR003W_YKR004C	8529
YKR004C	8530
ARS1114	8531
intergenic*ARS1114_YKR005C	8532
YKR005C	8533
intergenic*YKR005C_YKR006C	8534
YKR006C	8535
intergenic*YKR006C_YKR007W	8536
YKR007W	8537
intergenic*YKR007W_YKR008W	8538
YKR008W	8539
intergenic*YKR008W_YKR009C	8540
YKR009C	8541
intergenic*YKR009C_YKRCdelta8	8542
YKRCdelta8	8543
intergenic*YKRCdelta8_tL(CAA)K	8544
tL(CAA)K	8545
intergenic*tL(CAA)K_YKR010C	8546
YKR010C	8547
intergenic*YKR010C_YKR011C	8548
YKR011C	8549
intergenic*YKR011C_ARS1115	8550
ARS1115	8551
YKR012C	8552
YKR013W	8553
intergenic*YKR013W_YKR014C	8554
YKR014C	8555
intergenic*YKR014C_YKR015C	8556
YKR015C	8557
intergenic*YKR015C_YKR016W	8558
YKR016W	8559
intergenic*YKR016W_YKR017C	8560
YKR017C	8561
intergenic*YKR017C_YKR018C	8562
YKR018C	8563
intergenic*YKR018C_YKR019C	8564
YKR019C	8565
intergenic*YKR019C_YKR020W	8566
YKR020W	8567
intergenic*YKR020W_YKR021W	8568
YKR021W	8569
intergenic*YKR021W_YKR022C	8570
YKR022C	8571
intergenic*YKR022C_YKR023W	8572
YKR023W	8573
intergenic*YKR023W_YKR024C	8574
YKR024C	8575
intergenic*YKR024C_YKR025W	8576
YKR025W	8577
intergenic*YKR025W_YKR026C	8578
YKR026C	8579
intergenic*YKR026C_YKRCdelta9	8580
YKRCdelta9	8581
intergenic*YKRCdelta9_YKRWdelta10	8582
YKRWdelta10	8583
intergenic*YKRWdelta10_tR(ACG)K	8584
tR(ACG)K	8585
intergenic*tR(ACG)K_YKR027W	8586
YKR027W	8587
intergenic*YKR027W_YKR028W	8588
YKR028W	8589
intergenic*YKR028W_YKR029C	8590
YKR029C	8591
intergenic*YKR029C_YKR030W	8592
YKR030W	8593
intergenic*YKR030W_YKR031C	8594
YKR031C	8595
intergenic*YKR031C_YKR032W	8596
YKR032W	8597
intergenic*YKR032W_YKR033C	8598
YKR033C	8599
YKR034W	8600
intergenic*YKR034W_YKR035C	8601
YKR035C	8602
YKR035W-A	8603
intergenic*YKR035C_YKR036C	8604
YKR036C	8605
intergenic*YKR036C_YKR037C	8606
YKR037C	8607
intergenic*YKR037C_YKR038C	8608
YKR038C	8609
intergenic*YKR038C_tD(GUC)K	8610
tD(GUC)K	8611
intergenic*tD(GUC)K_YKRCdelta11	8612
YKRCdelta11	8613
intergenic*YKRCdelta11_YKR039W	8614
YKR039W	8615
intergenic*YKR039W_ARS1116	8616
ARS1116	8617
intergenic*ARS1116_YKRCdelta12	8618
YKRCdelta12	8619
intergenic*YKRCdelta12_tA(AGC)K2	8620
tA(AGC)K2	8621
intergenic*tA(AGC)K2_YKR040C	8622
YKR040C	8623
YKR041W	8624
intergenic*YKR041W_YKR042W	8625
YKR042W	8626
intergenic*YKR042W_YKR043C	8627
YKR043C	8628
intergenic*YKR043C_YKR044W	8629
YKR044W	8630
intergenic*YKR044W_YKR045C	8631
YKR045C	8632
intergenic*YKR045C_YKR046C	8633
YKR046C	8634
intergenic*YKR046C_YKR047W	8635
YKR047W	8636
YKR048C	8637
intergenic*YKR048C_YKR049C	8638
YKR049C	8639
intergenic*YKR049C_YKR050W	8640
YKR050W	8641
intergenic*YKR050W_YKR051W	8642
YKR051W	8643
intergenic*YKR051W_YKR052C	8644
YKR052C	8645
intergenic*YKR052C_YKR053C	8646
YKR053C	8647
intergenic*YKR053C_YKR054C	8648
YKR054C	8649
intergenic*YKR054C_YKR055W	8650
YKR055W	8651
intergenic*YKR055W_YKR056W	8652
YKR056W	8653
intergenic*YKR056W_YKR057W	8654
YKR057W	8655
intergenic*YKR057W_YKR058W	8656
YKR058W	8657
intergenic*YKR058W_YKR059W	8658
YKR059W	8659
intergenic*YKR059W_YKR060W	8660
YKR060W	8661
intergenic*YKR060W_YKR061W	8662
YKR061W	8663
intergenic*YKR061W_snR42	8664
snR42	8665
intergenic*snR42_YKR062W	8666
YKR062W	8667
intergenic*YKR062W_YKR063C	8668
YKR063C	8669
intergenic*YKR063C_YKR064W	8670
YKR064W	8671
intergenic*YKR064W_YKR065C	8672
YKR065C	8673
intergenic*YKR065C_YKR066C	8674
YKR066C	8675
intergenic*YKR066C_YKR067W	8676
YKR067W	8677
intergenic*YKR067W_YKR068C	8678
YKR068C	8679
intergenic*YKR068C_YKR069W	8680
YKR069W	8681
intergenic*YKR069W_YKR070W	8682
YKR070W	8683
intergenic*YKR070W_YKR071C	8684
YKR071C	8685
intergenic*YKR071C_YKR072C	8686
YKR072C	8687
intergenic*YKR072C_YKR073C	8688
YKR073C	8689
intergenic*YKR073C_tK(UUU)K	8690
tK(UUU)K	8691
intergenic*tK(UUU)K_YKR074W	8692
YKR074W	8693
intergenic*YKR074W_YKR075C	8694
YKR075C	8695
YKR075W-A	8696
intergenic*YKR075C_ARS1118	8697
ARS1118	8698
intergenic*ARS1118_YKR076W	8699
YKR076W	8700
intergenic*YKR076W_YKR077W	8701
YKR077W	8702
intergenic*YKR077W_YKR078W	8703
YKR078W	8704
intergenic*YKR078W_YKR079C	8705
YKR079C	8706
intergenic*YKR079C_YKR080W	8707
YKR080W	8708
intergenic*YKR080W_YKR081C	8709
YKR081C	8710
intergenic*YKR081C_YKR082W	8711
YKR082W	8712
intergenic*YKR082W_YKR083C	8713
YKR083C	8714
intergenic*YKR083C_YKR084C	8715
YKR084C	8716
intergenic*YKR084C_YKR085C	8717
YKR085C	8718
intergenic*YKR085C_YKR086W	8719
YKR086W	8720
intergenic*YKR086W_YKR087C	8721
YKR087C	8722
intergenic*YKR087C_YKR088C	8723
YKR088C	8724
intergenic*YKR088C_YKR089C	8725
YKR089C	8726
intergenic*YKR089C_YKR090W	8727
YKR090W	8728
intergenic*YKR090W_YKR091W	8729
YKR091W	8730
intergenic*YKR091W_ARS1120	8731
ARS1120	8732
intergenic*ARS1120_YKR092C	8733
YKR092C	8734
intergenic*YKR092C_YKR093W	8735
YKR093W	8736
intergenic*YKR093W_YKR094C	8737
YKR094C	8738
intergenic*YKR094C_YKR095W	8739
YKR095W	8740
intergenic*YKR095W_YKR095W-A	8741
YKR095W-A	8742
intergenic*YKR095W-A_YKR096W	8743
YKR096W	8744
intergenic*YKR096W_YKR097W	8745
YKR097W	8746
intergenic*YKR097W_YKR098C	8747
YKR098C	8748
intergenic*YKR098C_YKR099W	8749
YKR099W	8750
intergenic*YKR099W_YKR100C	8751
YKR100C	8752
intergenic*YKR100C_YKR101W	8753
YKR101W	8754
intergenic*YKR101W_ARS1123	8755
ARS1123	8756
intergenic*ARS1123_YKR102W	8757
YKR102W	8758
intergenic*YKR102W_YKR103W	8759
YKR103W	8760
intergenic*YKR103W_YKR104W	8761
YKR104W	8762
intergenic*YKR104W_YKR105C	8763
YKR105C	8764
intergenic*YKR105C_YKR106W	8765
YKR106W	8766
intergenic*YKR106W_YKRWomega1	8767
YKRWomega1	8768
intergenic*YKRWomega1_TEL11R	8769
TEL11R	8770
TEL12L	8771
YLL067C	8772
YLL067W-A	8773
YLL066W-B	8774
YLL066C	8775
YLL066W-A	8776
YLL065W	8777
intergenic*TEL12L_YLL064C	8778
YLL064C	8779
intergenic*YLL064C_YLL063C	8780
YLL063C	8781
intergenic*YLL063C_YLL062C	8782
YLL062C	8783
intergenic*YLL062C_YLL061W	8784
YLL061W	8785
intergenic*YLL061W_YLL060C	8786
YLL060C	8787
intergenic*YLL060C_YLL059C	8788
YLL059C	8789
intergenic*YLL059C_YLL058W	8790
YLL058W	8791
intergenic*YLL058W_YLL057C	8792
YLL057C	8793
intergenic*YLL057C_YLL056C	8794
YLL056C	8795
intergenic*YLL056C_YLL055W	8796
YLL055W	8797
ARS1202	8798
intergenic*YLL055W_YLL054C	8799
YLL054C	8800
intergenic*YLL054C_YLL053C	8801
YLL053C	8802
YLL052C	8803
intergenic*YLL052C_YLL051C	8804
YLL051C	8805
intergenic*YLL051C_YLL050C	8806
YLL050C	8807
intergenic*YLL050C_YLL049W	8808
YLL049W	8809
intergenic*YLL049W_YLL048C	8810
YLL048C	8811
intergenic*YLL048C_YLL047W	8812
YLL047W	8813
YLL046C	8814
intergenic*YLL046C_YLL045C	8815
YLL045C	8816
YLL044W	8817
intergenic*YLL044W_YLL043W	8818
YLL043W	8819
intergenic*YLL043W_YLL042C	8820
YLL042C	8821
intergenic*YLL042C_YLL041C	8822
YLL041C	8823
intergenic*YLL041C_YLL040C	8824
YLL040C	8825
intergenic*YLL040C_YLL039C	8826
YLL039C	8827
intergenic*YLL039C_YLL038C	8828
YLL038C	8829
intergenic*YLL038C_YLL037W	8830
YLL037W	8831
YLL036C	8832
intergenic*YLL036C_YLL035W	8833
YLL035W	8834
intergenic*YLL035W_YLL034C	8835
YLL034C	8836
intergenic*YLL034C_YLL033W	8837
YLL033W	8838
intergenic*YLL033W_YLL032C	8839
YLL032C	8840
intergenic*YLL032C_YLL031C	8841
YLL031C	8842
intergenic*YLL031C_YLL030C	8843
YLL030C	8844
intergenic*YLL030C_YLL029W	8845
YLL029W	8846
intergenic*YLL029W_YLL028W	8847
YLL028W	8848
intergenic*YLL028W_YLL027W	8849
YLL027W	8850
intergenic*YLL027W_YLL026W	8851
YLL026W	8852
intergenic*YLL026W_ARS1206	8853
ARS1206	8854
intergenic*ARS1206_YLLCdelta1	8855
YLLCdelta1	8856
intergenic*YLLCdelta1_tP(UGG)L	8857
tP(UGG)L	8858
intergenic*tP(UGG)L_YLL025W	8859
YLL025W	8860
intergenic*YLL025W_YLL024C	8861
YLL024C	8862
intergenic*YLL024C_YLL023C	8863
YLL023C	8864
intergenic*YLL023C_YLL022C	8865
YLL022C	8866
intergenic*YLL022C_YLL021W	8867
YLL021W	8868
intergenic*YLL021W_YLL020C	8869
YLL020C	8870
YLL019C	8871
YLL019W-A	8872
intergenic*YLL019C_YLL018C-A	8873
YLL018C-A	8874
intergenic*YLL018C-A_YLL018C	8875
YLL018C	8876
intergenic*YLL018C_YLL015W	8877
YLL015W	8878
intergenic*YLL015W_YLL014W	8879
YLL014W	8880
intergenic*YLL014W_YLL013C	8881
YLL013C	8882
intergenic*YLL013C_YLL012W	8883
YLL012W	8884
intergenic*YLL012W_YLL011W	8885
YLL011W	8886
intergenic*YLL011W_YLL010C	8887
YLL010C	8888
intergenic*YLL010C_YLL009C	8889
YLL009C	8890
intergenic*YLL009C_YLL008W	8891
YLL008W	8892
intergenic*YLL008W_YLL007C	8893
YLL007C	8894
intergenic*YLL007C_YLL006W-A	8895
YLL006W-A	8896
intergenic*YLL006W-A_YLL006W	8897
YLL006W	8898
intergenic*YLL006W_YLL005C	8899
YLL005C	8900
ARS1207	8901
intergenic*YLL005C_YLL004W	8902
YLL004W	8903
intergenic*YLL004W_YLL003W	8904
YLL003W	8905
intergenic*YLL003W_YLL002W	8906
YLL002W	8907
intergenic*YLL002W_YLL001W	8908
YLL001W	8909
intergenic*YLL001W_YLR001C	8910
CEN12	8911
ARS1208	8912
YLR001C	8913
intergenic*YLR001C_YLR002C	8914
YLR002C	8915
intergenic*YLR002C_ARS1209	8916
ARS1209	8917
YLR003C	8918
intergenic*YLR003C_YLR004C	8919
YLR004C	8920
intergenic*YLR004C_YLR005W	8921
YLR005W	8922
intergenic*YLR005W_YLR006C	8923
YLR006C	8924
intergenic*YLR006C_YLR007W	8925
YLR007W	8926
intergenic*YLR007W_YLR008C	8927
YLR008C	8928
intergenic*YLR008C_YLR009W	8929
YLR009W	8930
intergenic*YLR009W_YLR010C	8931
YLR010C	8932
intergenic*YLR010C_tS(AGA)L	8933
tS(AGA)L	8934
intergenic*tS(AGA)L_YLRCsigma1	8935
YLRCsigma1	8936
intergenic*YLRCsigma1_YLR011W	8937
YLR011W	8938
intergenic*YLR011W_YLR012C	8939
YLR012C	8940
intergenic*YLR012C_YLR013W	8941
YLR013W	8942
intergenic*YLR013W_YLR014C	8943
YLR014C	8944
intergenic*YLR014C_YLR015W	8945
YLR015W	8946
intergenic*YLR015W_YLR016C	8947
YLR016C	8948
intergenic*YLR016C_YLR017W	8949
YLR017W	8950
intergenic*YLR017W_YLR018C	8951
YLR018C	8952
intergenic*YLR018C_YLR019W	8953
YLR019W	8954
intergenic*YLR019W_YLR020C	8955
YLR020C	8956
intergenic*YLR020C_YLR021W	8957
YLR021W	8958
intergenic*YLR021W_YLR022C	8959
YLR022C	8960
intergenic*YLR022C_YLR023C	8961
YLR023C	8962
intergenic*YLR023C_YLR024C	8963
YLR024C	8964
intergenic*YLR024C_YLR025W	8965
YLR025W	8966
intergenic*YLR025W_YLR026C	8967
YLR026C	8968
intergenic*YLR026C_YLR027C	8969
YLR027C	8970
intergenic*YLR027C_snR30	8971
snR30	8972
intergenic*snR30_YLR028C	8973
YLR028C	8974
intergenic*YLR028C_YLR029C	8975
YLR029C	8976
intergenic*YLR029C_YLR030W	8977
YLR030W	8978
intergenic*YLR030W_YLR031W	8979
YLR031W	8980
intergenic*YLR031W_YLR032W	8981
YLR032W	8982
intergenic*YLR032W_YLR033W	8983
YLR033W	8984
intergenic*YLR033W_YLR034C	8985
YLR034C	8986
intergenic*YLR034C_YLR035C	8987
YLR035C	8988
intergenic*YLR035C_tA(UGC)L	8989
tA(UGC)L	8990
intergenic*tA(UGC)L_YLRCdelta2	8991
YLRCdelta2	8992
intergenic*YLRCdelta2_YLR035C-A	8993
YLR035C-A	8994
intergenic*YLR035C-A_YLRCdelta3	8995
YLRCdelta3	8996
YLRWdelta4	8997
intergenic*YLRWdelta4_YLR036C	8998
YLR036C	8999
intergenic*YLR036C_ARS1210	9000
ARS1210	9001
intergenic*ARS1210_YLR037C	9002
YLR037C	9003
intergenic*YLR037C_YLR038C	9004
YLR038C	9005
intergenic*YLR038C_YLR039C	9006
YLR039C	9007
intergenic*YLR039C_YLR040C	9008
YLR040C	9009
YLR041W	9010
intergenic*YLR041W_YLR042C	9011
YLR042C	9012
intergenic*YLR042C_ARS1211	9013
ARS1211	9014
intergenic*ARS1211_YLR043C	9015
YLR043C	9016
intergenic*YLR043C_YLR044C	9017
YLR044C	9018
intergenic*YLR044C_YLR045C	9019
YLR045C	9020
intergenic*YLR045C_YLR046C	9021
YLR046C	9022
intergenic*YLR046C_YLR047C	9023
YLR047C	9024
intergenic*YLR047C_YLR048W	9025
YLR048W	9026
intergenic*YLR048W_YLR049C	9027
YLR049C	9028
intergenic*YLR049C_YLR050C	9029
YLR050C	9030
intergenic*YLR050C_YLR051C	9031
YLR051C	9032
intergenic*YLR051C_YLR052W	9033
YLR052W	9034
intergenic*YLR052W_YLR053C	9035
YLR053C	9036
intergenic*YLR053C_YLR054C	9037
YLR054C	9038
intergenic*YLR054C_YLR055C	9039
YLR055C	9040
intergenic*YLR055C_YLR056W	9041
YLR056W	9042
intergenic*YLR056W_YLR057W	9043
YLR057W	9044
intergenic*YLR057W_YLR058C	9045
